r_datetime,url,title,citation,snippet
2020-09-23T05:54:29Z,https://pubmed.ncbi.nlm.nih.gov/?term=RETASPIMYCIN(IPI-504)&sort=date&size=20,Ansamycin inhibitors of Hsp90: nature's prototype for anti-chaperone therapy.,Curr Top Med Chem. 2009;9(15):1386-418. doi: 10.2174/156802609789895719.,"Infinity Pharmaceuticals is developing IPI-504 or retaspimycin hydrochloride as an intravenous product, which is in several Phase 2 clinical trials; IPI-504 is the hydroquinone hydrochloride salt of 17-AAG. More recently, Infinity Pharmaceutical …"
2020-09-23T05:54:29Z,https://pubmed.ncbi.nlm.nih.gov/?term=RETASPIMYCIN(IPI-504)&sort=date&size=20,Retaspimycin hydrochloride (IPI-504): a novel heat shock protein inhibitor as an anticancer agent.,Expert Opin Investig Drugs. 2009 Sep;18(9):1375-83. doi: 10.1517/13543780903158934.,"In contrast, retaspimycin, or IPI-504, a derivative of geldanamycin and 17-AAG, is highly soluble in water and generally well tolerated. ...This article reviews IPI-504 and its utility in a wide variety of cancer phenotypes...."
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,Current treatment options for HCC: from pharmacokinetics to efficacy and adverse events in liver cirrhosis.,Curr Drug Metab. 2020 Sep 18. doi: 10.2174/1389200221999200918141239. Online ahead of print.,"Currently, however, other first or second line therapeutic options have also shown efficacy against HCC, such as multikinase inhibitors (Regorafenib, Lenvatinib, and Cabozantinib), a monoclonal antibody against the vascular endothelial growth factor receptor 2 (Ramucirumab …"
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,Olaparib combined with immunotherapy for treating a patient with liver cancer carrying BRCA2 germline mutation: A case report.,Medicine (Baltimore). 2020 Sep 18;99(38):e22312. doi: 10.1097/MD.0000000000022312.,"INTERVENTIONS: After failed transarterial chemoembolization therapy, he was initially treated with immunotherapy pembrolizumab plus angiogenesis inhibitor lenvatinib, and after 3 months of treatment, the condition improved. ..."
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,Non‑invasive monitoring of paclitaxel and lenvatinib efficacy against anaplastic thyroid cancer in orthotopic SCID mouse models using small‑animal FDG‑PET/CT.,Oncol Rep. 2020 Aug 7. doi: 10.3892/or.2020.7720. Online ahead of print.,"The increase observed in tumor volume was 26.9‑ and 12.2‑fold in the paclitaxel and lenvatinib groups, respectively, within 2 weeks. Furthermore, the increase in FDG uptake was 1.8 and 1.6‑fold in the paclitaxel and lenvatinib groups, respectively, within 2 weeks. . …"
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,Strategy for advanced hepatocellular carcinoma based on liver function and portal vein tumor thrombosis.,Hepatol Res. 2020 Sep 13. doi: 10.1111/hepr.13567. Online ahead of print.,"RESULTS: A total of 291 and 54 patients received sorafenib and lenvatinib as first-line TKI therapy, respectively. The median OS of patients treated with TKI were significantly stratified by ALBI grade (grade 1, 20.1 months; grade 2a, 16.3 months; grades 2b and 3, 9.8 mont …"
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,PI3K/AKT/mTOR pathway-related long non-coding RNAs: roles and mechanisms in hepatocellular carcinoma.,Pharmacol Res. 2020 Sep 8;160:105195. doi: 10.1016/j.phrs.2020.105195. Online ahead of print.,
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,Safety and quality of life data from an Italian expanded access program of lenvatinib for treatment of thyroid cancer.,Thyroid. 2020 Sep 10. doi: 10.1089/thy.2020.0276. Online ahead of print.,"BACKGROUND: Lenvatinib, a multikinase inhibitor, is for progressive radioiodine-refractory-differentiated thyroid cancer (RR-DTC) patients. ...The aims of this study were a) to evaluate, and compared to other series, the safety of lenvatinib used in RR-DTC patients …"
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,Primary undifferentiated carcinoma with osteoclast-like giant cells in liver and rapidly developing multiple metastases after curative hepatectomy: a case report.,Int Cancer Conf J. 2020 Aug 18;9(4):244-248. doi: 10.1007/s13691-020-00436-0. eCollection 2020 Oct.,"Thereafter, the patient was prescribed the molecularly targeted drug, lenvatinib (12 mg/day). However, lenvatinib was not effective, as evident by the extension of several metastases. ..."
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,Optimizing Survival by Changing the Landscape of Targeted Therapy for Intermediate and Advanced Hepatocellular Carcinoma: A Systematic Review.,J Natl Cancer Inst. 2020 Sep 8:djaa119. doi: 10.1093/jnci/djaa119. Online ahead of print.,"In the first-line, atezolizumab plus bevacizumab statistically significantly improved overall survival (OS) and patient-reported outcomes (PROs) compared with sorafenib, while lenvatinib demonstrated non-inferior OS. ..."
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,Branched-chain amino acid to tyrosine ratio is an essential pre-treatment factor for maintaining sufficient treatment intensity of lenvatinib in patients with hepatocellular carcinoma.,J Hepatobiliary Pancreat Sci. 2020 Sep 7. doi: 10.1002/jhbp.821. Online ahead of print.,We aimed to identify essential factors contributing to achieve sufficient treatment intensity of lenvatinib. METHODS: Seventy-one patients who received treatment with lenvatinib were included in this study. ...CONCLUSIONS: Maintaining high 2M-DBR of lenvatinib …
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,Lenvatinib as first-line treatment for advanced thyroid cancer: long progression-free survival.,Endocrine. 2020 Sep 3. doi: 10.1007/s12020-020-02477-0. Online ahead of print.,PURPOSE: Lenvatinib (LEN) has been approved for the treatment of patients with progressive radioiodine-refractory differentiated thyroid cancer (RAI-R DTC). ...
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,"Targeting angiogenesis for liver cancer: Past, present, and future.",Genes Dis. 2020 Apr 7;7(3):328-335. doi: 10.1016/j.gendis.2020.03.010. eCollection 2020 Sep.,"Sorafenib and lenvatinib are the first-line treatment, and regorafenib, ramucirumab, and cabozantinib are second-line treatment options. ..."
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,Analysis of Post-Progression Survival in Patients with Unresectable Hepatocellular Carcinoma Treated with Lenvatinib.,Oncology. 2020 Sep 3:1-11. doi: 10.1159/000509387. Online ahead of print.,"BACKGROUND: Although a strong antitumor effect of lenvatinib (LEN) has been noted for patients with unresectable hepatocellular carcinoma (HCC), there are still no reports on the prognosis for patients with disease progression after first-line LEN therapy. ..."
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,Factors Raising Serum Ammonia Level During Lenvatinib Treatment of Patients With Hepatocellular Carcinoma.,Anticancer Res. 2020 Sep;40(9):5271-5276. doi: 10.21873/anticanres.14531.,BACKGROUND/AIM: Hepatic encephalopathy is an adverse event resulting from lenvatinib use in patients with hepatocellular carcinoma (HCC). ...CONCLUSION: Lenvatinib might directly disturb hepatocyte metabolism to result in increased serum ammonia concentration....
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,Reduction in Tumor Stain at 2 Weeks after Treatment Initiation Is a Predictor of the Efficacy of Lenvatinib in Patients with Unresectable Hepatocellular Carcinoma.,Oncology. 2020 Sep 2:1-8. doi: 10.1159/000509005. Online ahead of print.,BACKGROUND AND AIMS: Lenvatinib is an oral anticancer drug for patients with unresectable advanced hepatocellular carcinoma (HCC). ...CONCLUSION: Reduction in tumor stain at 2 weeks after lenvatinib treatment may be an early biomarker of efficacy at 12 weeks in pati …
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,"Efficacy and safety of lenvatinib for patients with advanced hepatocellular carcinoma: A retrospective, real-world study conducted in China.",World J Gastroenterol. 2020 Aug 14;26(30):4465-4478. doi: 10.3748/wjg.v26.i30.4465.,"BACKGROUND: Lenvatinib has become an indispensable part of treatment regimens for patients with advanced hepatocellular carcinoma (aHCC). ...This necessitates further real-world studies of lenvatinib across diverse populations, such as in China. AIM: To investigate …"
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,Neutrophil-to-Lymphocyte Ratio as a Prognostic Marker for Anaplastic Thyroid Cancer Treated With Lenvatinib.,In Vivo. 2020 Sep-Oct;34(5):2859-2864. doi: 10.21873/invivo.12113.,"BACKGROUND/AIM: Lenvatinib is one of the few options for patients with anaplastic thyroid cancer (ATC). However, tumor markers for ATC treated with lenvatinib is lacking. ...PATIENTS AND METHODS: We retrospectively analyzed the prognostic significance of the NLR in …"
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,Targeted Molecular Therapeutic Options for Hepatocellular Carcinoma.,Crit Rev Oncog. 2020;25(1):47-55. doi: 10.1615/CritRevOncog.2020034985.,"Kinase inhibitors that modulate growth signals, such as sorafenib and lenvatinib, are commonly employed in targeted molecular therapy for HCC patients. ..."
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,"Serum copper, zinc and metallothionein serve as potential biomarkers for hepatocellular carcinoma.",PLoS One. 2020 Aug 28;15(8):e0237370. doi: 10.1371/journal.pone.0237370. eCollection 2020.,"Moreover, we treated 12 HCC patients with lenvatinib and investigated the changes in MT during lenvatinib therapy. RESULTS: The serum level of Cu was positively correlated with alanine aminotransferase and the BCLC stage. ...MT levels increased in HCC patients recei …"
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,Unusual metastases from differentiated thyroid cancers: A multicenter study in Korea.,PLoS One. 2020 Aug 25;15(8):e0238207. doi: 10.1371/journal.pone.0238207. eCollection 2020.,"Among 5 patients treated with tyrosine kinase inhibitors, 4 treated with lenvatinib showed stable disease or a partial response at the first treatment response. ..."
2020-09-23T05:54:33Z,https://pubmed.ncbi.nlm.nih.gov/?term=LENVATINIB&sort=date&size=20,2019 Chinese clinical guidelines for the management of hepatocellular carcinoma: updates and insights.,Hepatobiliary Surg Nutr. 2020 Aug;9(4):452-463. doi: 10.21037/hbsn-20-480.,"The systemic treatments for HCC have evolved considerably since lenvatinib, regorafenib, carbozantinib, ramucirumab and immune checkpoint inhibitors (ICIs)were first prescribed as first-line or second-line agents. ..."
2020-09-23T05:54:40Z,https://pubmed.ncbi.nlm.nih.gov/?term=LEWISY-MMCCH/KLH&sort=date&size=20,Novel Recurrent COL5A1 Genetic Variant Is Associated With a Dysplasia-Associated Arterial Disease Exhibiting Dissections and Fibromuscular Dysplasia.,Arterioscler Thromb Vasc Biol. 2020 Sep 17:ATVBAHA119313885. doi: 10.1161/ATVBAHA.119.313885. Online ahead of print.,
2020-09-23T05:54:40Z,https://pubmed.ncbi.nlm.nih.gov/?term=LEWISY-MMCCH/KLH&sort=date&size=20,Downregulation of G3BP2 reduces atherosclerotic lesions in ApoE-/- mice.,Atherosclerosis. 2020 Aug 27;310:64-74. doi: 10.1016/j.atherosclerosis.2020.08.003. Online ahead of print.,"Then, using a repetitive multiple site strategy, the mice were immunized with a Keyhole limpet haemocyanin (KLH) conjugated G3BP2 peptide for 2 weeks from weeks 16 to 18. ..."
2020-09-23T05:54:40Z,https://pubmed.ncbi.nlm.nih.gov/?term=LEWISY-MMCCH/KLH&sort=date&size=20,Preparation and Characterization of Two Immunogens and Production of Polyclonal Antibody with High Affinity and Specificity for Darunavir.,Molecules. 2020 Sep 7;25(18):E4075. doi: 10.3390/molecules25184075.,These immunogens were the DRV conjugates with keyhole limpet hemocyanin (KLH) protein. The first immunogen (DRV-KLH) was prepared by zero-length direct linking of DRV via its aromatic amino group with the tyrosine amino acid residues of KLH by diazotization/c …
2020-09-23T05:54:40Z,https://pubmed.ncbi.nlm.nih.gov/?term=LEWISY-MMCCH/KLH&sort=date&size=20,Identification of a protective epitope in Japanese encephalitis virus NS1 protein.,Antiviral Res. 2020 Sep 6;182:104930. doi: 10.1016/j.antiviral.2020.104930. Online ahead of print.,"Furthermore, mice immunized with KLH-polypeptide ((225)PETHTLWGD(233)) showed reduced mortality following JEV challenge. Collectively, we found a new protective epitope in the JEV NS1 protein. ..."
2020-09-23T05:54:40Z,https://pubmed.ncbi.nlm.nih.gov/?term=LEWISY-MMCCH/KLH&sort=date&size=20,"Rheumatic disease activity, glucocorticoid use and COVID-19. Response to: 'Comment on 'Characteristics associated with hospitalisation for COVID-19 in people with rheumatic disease: data from the COVID-19 Global Rheumatology Alliance physician-reported registry' by Gianfrancesco et al. Disease activity, rather than glucocorticoid therapy, may be associated with COVID-19 severity in patients with rheumatic musculoskeletal diseases' by Giollo et al.",Ann Rheum Dis. 2020 Sep 7:annrheumdis-2020-218910. doi: 10.1136/annrheumdis-2020-218910. Online ahead of print.,
2020-09-23T05:54:40Z,https://pubmed.ncbi.nlm.nih.gov/?term=LEWISY-MMCCH/KLH&sort=date&size=20,Intranasal delivery of a nicotine vaccine candidate induces antibodies in mouse blood and lung mucosal secretions that specifically neutralize nicotine.,Drug Dev Ind Pharm. 2020 Sep 15:1-9. doi: 10.1080/03639045.2020.1820033. Online ahead of print.,METHODS: Nicotine-keyhole limpet hemocyanin conjugate (Nic-KLH) was prepared and mixed with monophosphoryl lipid A (MPL) as an adjuvant. ...The nicotine-specific IgG level in mice nasally immunized with Nic-KLH/MPL was lower than in mice subcutaneously immunized wit …
2020-09-23T05:54:40Z,https://pubmed.ncbi.nlm.nih.gov/?term=LEWISY-MMCCH/KLH&sort=date&size=20,Bone mineral density and fracture risk in adult patients with hypophosphatasia.,Osteoporos Int. 2020 Sep 2. doi: 10.1007/s00198-020-05612-9. Online ahead of print.,
2020-09-23T05:54:40Z,https://pubmed.ncbi.nlm.nih.gov/?term=LEWISY-MMCCH/KLH&sort=date&size=20,Fit-for-Purpose Validation and Establishment of Assay Acceptance and Reporting Criteria of Dendritic Cell Activation Assay Contributing to the Assessment of Immunogenicity Risk.,AAPS J. 2020 Aug 24;22(5):114. doi: 10.1208/s12248-020-00491-8.,"., background control (BC)), keyhole limpet hemocyanin (KLH) as system positive control (SPC), and 2 therapeutic monoclonal antibodies (mAbs) with known clinical immunogenicity profiles (bococizumab and TAM163) as therapeutic controls (TCs). ..."
2020-09-23T05:54:40Z,https://pubmed.ncbi.nlm.nih.gov/?term=LEWISY-MMCCH/KLH&sort=date&size=20,Methodological considerations for assessing immune defense in reproductive females.,Integr Comp Biol. 2020 Aug 20:icaa098. doi: 10.1093/icb/icaa098. Online ahead of print.,"Previous work within pharmacological research has reported that the response to the commonly-used antigen keyhole limpet hemocyanin (KLH) varies among individuals and between females and males. In this heuristic analysis, we characterize antibody responses to KLH in …"
2020-09-23T05:54:40Z,https://pubmed.ncbi.nlm.nih.gov/?term=LEWISY-MMCCH/KLH&sort=date&size=20,"COVID-19 Global Rheumatology Alliance Registry, anti-IL-6 therapy, shared decision-making and patient outcomes. Response to: 'Correspondence on 'Characteristics associated with hospitalisation for COVID-19 in people with rheumatic disease: data from the COVID-19 Global Rheumatology Alliance physician-reported registry' by Gianfrancesco et al. Compassionate use of tocilizumab in severe COVID-19 with hyperinflammation prior to advent of clinical trials - a real-world district general hospital experience' by Khan et al, 'Comment on 'Characteristics associated with hospitalisation for COVID-19 in people with rheumatic disease: data from the COVID-19 global rheumatology alliance physician-reported registry' by Gianfrancesco M et al' by Andreica et al and 'COVID-19 outcomes in patients with systemic autoimmune diseases treated with immunomodulatory drugs' by Ansarin et al.",Ann Rheum Dis. 2020 Aug 12:annrheumdis-2020-218713. doi: 10.1136/annrheumdis-2020-218713. Online ahead of print.,
2020-09-23T05:54:40Z,https://pubmed.ncbi.nlm.nih.gov/?term=LEWISY-MMCCH/KLH&sort=date&size=20,"Letter by Helgestad et al Regarding Article, ""The Evolving Landscape of Impella Use in the United States Among Patients Undergoing Percutaneous Coronary Intervention With Mechanical Circulatory Support"".",Circulation. 2020 Aug 11;142(6):e72-e73. doi: 10.1161/CIRCULATIONAHA.119.045133. Epub 2020 Aug 10.,
2020-09-23T05:54:40Z,https://pubmed.ncbi.nlm.nih.gov/?term=LEWISY-MMCCH/KLH&sort=date&size=20,[Knee revision arthroplasty-a increasing challenge].,Oper Orthop Traumatol. 2020 Aug;32(4):271-272. doi: 10.1007/s00064-020-00670-y.,
